image_id,filename,monument_category,question_id,question,answer,question_type,confidence,source
red_fort_delhi_013,red_fort_delhi_013_46cde425.jpg,Red Fort Delhi,red_fort_delhi_013_q7,What material was used to build this?,Red sandstone,material,1.0,automated_generation
red_fort_delhi_013,red_fort_delhi_013_46cde425.jpg,Red Fort Delhi,red_fort_delhi_013_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q1,What is the name of this structure?,Red Fort Delhi,monument_identification,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q2,Where is this monument located?,Delhi,location,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q3,Which Indian state has this monument?,Delhi,state,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q4,What architectural style does this represent?,Mughal,architectural_style,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q5,Who was the patron of this monument?,Shah Jahan,builder_patron,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q6,In which century was this constructed?,17th century,time_period,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q7,What is the construction material?,Red sandstone,material,1.0,automated_generation
red_fort_delhi_014,red_fort_delhi_014_09e7f2b8.jpg,Red Fort Delhi,red_fort_delhi_014_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q1,Which monument is this?,Red Fort Delhi,monument_identification,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q2,Which city is this monument in?,Delhi,location,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q3,In which state is this monument?,Delhi,state,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q4,What is the style of this structure?,Mughal,architectural_style,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q5,Who built this monument?,Shah Jahan,builder_patron,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q6,When was this built?,17th century,time_period,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q7,What is the construction material?,Red sandstone,material,1.0,automated_generation
red_fort_delhi_015,red_fort_delhi_015_c107e01f.jpg,Red Fort Delhi,red_fort_delhi_015_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q1,What is the name of this structure?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q2,In which city is this monument?,Hampi,location,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q4,What architectural style does this represent?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q5,Who was the patron of this monument?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q6,What is the time period of this monument?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q7,What is this monument made of?,Granite,material,1.0,automated_generation
hampi_monuments_001,hampi_monuments_001_8c7ee177.jpg,Hampi Monuments,hampi_monuments_001_q8,Which religion is this associated with?,Hindu,religion,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q1,Name this monument.,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q2,Where can you find this monument?,Hampi,location,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q3,Which Indian state has this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q4,What architectural style does this represent?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q5,Who was the patron of this monument?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q6,What is the time period of this monument?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q7,What is the primary building material?,Granite,material,1.0,automated_generation
hampi_monuments_002,hampi_monuments_002_955e5d7a.jpg,Hampi Monuments,hampi_monuments_002_q8,Which religion is this associated with?,Hindu,religion,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q1,What is this monument?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q2,Which city is this monument in?,Hampi,location,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q4,What architectural style does this represent?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q5,Who commissioned this structure?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q6,When was this built?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q7,What is the primary building material?,Granite,material,1.0,automated_generation
hampi_monuments_003,hampi_monuments_003_29367b56.jpg,Hampi Monuments,hampi_monuments_003_q8,What is the religious significance?,Hindu,religion,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q1,What monument is shown in the image?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q2,In which city is this monument?,Hampi,location,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q4,What type of architecture is this?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q5,Who commissioned this structure?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q6,In which century was this constructed?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q7,What is the construction material?,Granite,material,1.0,automated_generation
hampi_monuments_004,hampi_monuments_004_def84760.jpg,Hampi Monuments,hampi_monuments_004_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q1,What is this monument?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q2,Which city is this monument in?,Hampi,location,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q4,What is the style of this structure?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q5,Which ruler built this?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q6,What is the time period of this monument?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q7,What is this monument made of?,Granite,material,1.0,automated_generation
hampi_monuments_005,hampi_monuments_005_8fcbb14b.jpg,Hampi Monuments,hampi_monuments_005_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q1,Which monument is this?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q2,Where is this monument located?,Hampi,location,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q4,What architectural style does this represent?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q5,Who built this monument?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q6,When was this built?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q7,What material was used to build this?,Granite,material,1.0,automated_generation
hampi_monuments_006,hampi_monuments_006_639c9176.jpg,Hampi Monuments,hampi_monuments_006_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q1,What is the name of this structure?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q2,What is the location of this monument?,Hampi,location,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q3,What state is this in?,Karnataka,state,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q4,What type of architecture is this?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q5,Who built this monument?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q6,In which century was this constructed?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q7,What is the primary building material?,Granite,material,1.0,automated_generation
hampi_monuments_007,hampi_monuments_007_ba094b15.jpg,Hampi Monuments,hampi_monuments_007_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q1,Name this monument.,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q2,Which city is this monument in?,Hampi,location,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q4,What is the architectural style of this monument?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q5,Which ruler built this?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q6,When was this monument constructed?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q7,What material was used to build this?,Granite,material,1.0,automated_generation
hampi_monuments_008,hampi_monuments_008_e1c4ef36.jpg,Hampi Monuments,hampi_monuments_008_q8,What is the religious significance?,Hindu,religion,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q1,Which monument is this?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q2,Where can you find this monument?,Hampi,location,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q3,In which state is this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q4,What is the style of this structure?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q5,Who was the patron of this monument?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q6,When was this built?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q7,What is the construction material?,Granite,material,1.0,automated_generation
hampi_monuments_009,hampi_monuments_009_672c5b85.jpg,Hampi Monuments,hampi_monuments_009_q8,Which religion is this associated with?,Hindu,religion,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q1,What is the name of this structure?,Hampi Monuments,monument_identification,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q2,In which city is this monument?,Hampi,location,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q3,Which Indian state has this monument?,Karnataka,state,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q4,What type of architecture is this?,Dravidian,architectural_style,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q5,Which ruler built this?,Vijayanagara Empire,builder_patron,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q6,When was this monument constructed?,14th-16th century,time_period,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q7,What is the construction material?,Granite,material,1.0,automated_generation
hampi_monuments_010,hampi_monuments_010_a688d46f.jpg,Hampi Monuments,hampi_monuments_010_q8,Which religion is this associated with?,Hindu,religion,1.0,automated_generation
